id,title,description,link,image_link,availability,price,brand,gtin,identifier_exists,condition,google_product_category,product_type,age_group,gender,color,material,shipping_weight
18213,Räder Country house h�uschen 10x7x13cm - German Porcelain Décor,"Delicate porcelain crafted by Räder captures the charm of a countryside retreat in miniature form. Standing 13cm tall, this luminous häuschen creates an enchanting glow that brings warmth to windowsills and shelves alike.",https://www.homeandverse.co.uk/?product=18213,https://cdn.appdmbrands.com/products/18213.jpg,in_stock,21.99 GBP,Räder,4045289182135,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Home Décor,adult,unisex,White,Porcelain,0.3 kg
KKS01,Remember Cuddle pillow 'Anteater Edgar' - Colourful German Design,"Edgar the anteater brings whimsy and warmth to any space with Remember's signature playful spirit. Crafted in Germany with quality materials, this characterful cuddle pillow adds a joyful touch to sofas, beds, and reading nooks.",https://www.homeandverse.co.uk/?product=KKS01,https://cdn.appdmbrands.com/products/KKS01.jpg,in_stock,39.90 GBP,Remember,4260479653183,yes,new,Home & Garden > Linens & Bedding > Bedding > Blankets & Throws,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
KKS03,Remember Cuddle pillow 'Caterpillar Frieda' - Colourful German Design,"Frieda the caterpillar brings a splash of colour and character to cuddle time. Designed by Remember in Germany, this playful pillow combines bold design with irresistible softness for little ones and the young at heart.",https://www.homeandverse.co.uk/?product=KKS03,https://cdn.appdmbrands.com/products/KKS03.jpg,in_stock,39.90 GBP,Remember,4260479653206,yes,new,Home & Garden > Linens & Bedding > Bedding > Blankets & Throws,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
KKS02,Remember Cuddle pillow 'Crocodile Karl' - Colourful German Design,"Karl the crocodile makes a wonderfully unexpected addition to your soft furnishing collection. Crafted with Remember's signature boldness, this cheerful German-designed cuddle pillow brings personality and playfulness to any room.",https://www.homeandverse.co.uk/?product=KKS02,https://cdn.appdmbrands.com/products/KKS02.jpg,in_stock,39.90 GBP,Remember,4260479653190,yes,new,Home & Garden > Linens & Bedding > Bedding > Blankets & Throws,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
51451,Räder Cup Carey - German Porcelain Cup,"Crafted from fine German porcelain, Carey brings quiet elegance to your daily ritual. Räder's poetic design sensibility shines through in every sip, making ordinary moments feel a little more special.",https://www.homeandverse.co.uk/?product=51451,https://cdn.appdmbrands.com/products/51451.jpg,in_stock,24.99 GBP,Räder,4045289514516,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.25 kg
51453,Räder Cup Goldy - German Porcelain Cup,"Subtle golden touches grace this beautifully crafted porcelain cup from Räder. German artistry meets understated glamour, bringing a warm glow to your morning coffee or afternoon tea.",https://www.homeandverse.co.uk/?product=51453,https://cdn.appdmbrands.com/products/51453.jpg,in_stock,24.99 GBP,Räder,4045289514530,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,Gold,Porcelain,0.25 kg
51481,Räder Cup Serena - German Porcelain Cup,"Serene and sophisticated, this fine porcelain cup embodies Räder's gift for creating atmospheric everyday objects. German craftsmanship ensures each cup feels special, turning simple moments into quiet rituals.",https://www.homeandverse.co.uk/?product=51481,https://cdn.appdmbrands.com/products/51481.jpg,in_stock,24.99 GBP,Räder,4045289514813,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.25 kg
51450,Räder Cup Sunny - German Porcelain Cup,"Bright and cheerful, Sunny captures Räder's talent for infusing everyday objects with warmth and wonder. Fine German porcelain makes your morning coffee feel like a small celebration.",https://www.homeandverse.co.uk/?product=51450,https://cdn.appdmbrands.com/products/51450.jpg,in_stock,24.99 GBP,Räder,4045289514509,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.25 kg
SK28,Remember Dinner Candle Set 'Dublin' - Colourful German Design,Dublin brings the joy of colour to candlelit evenings with this vibrant dinner candle set. Remember's bold German design ensures your table setting sparks conversation before the first course arrives.,https://www.homeandverse.co.uk/?product=SK28,https://cdn.appdmbrands.com/products/SK28.jpg,in_stock,9.90 GBP,Remember,4260479651608,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance,adult,unisex,Multicolour,,0.3 kg
SK26,Remember Dinner Candle Set 'Helsinki' - Colourful German Design,"Cool, contemporary tones distinguish this striking dinner candle set from Remember. Helsinki brings Scandinavian-inspired colour to your tablescape with that signature German boldness and quality.",https://www.homeandverse.co.uk/?product=SK26,https://cdn.appdmbrands.com/products/SK26.jpg,in_stock,9.95 GBP,Remember,4260479651585,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance,adult,unisex,Red,,0.3 kg
SK30,Remember Dinner Candle Set 'Osaka' - Colourful German Design,"Drawing inspiration from Japan's harmonious blend of tradition and modernity, this dinner candle set offers an unexpected colour palette that captivates. Remember's playful German design sensibility meets Eastern elegance for a truly distinctive table setting.",https://www.homeandverse.co.uk/?product=SK30,https://cdn.appdmbrands.com/products/SK30.jpg,in_stock,14.90 GBP,Remember,4260479652902,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance,adult,unisex,Multicolour,,0.3 kg
SK20,Remember Dinner Candle Set 'Oslo' - Colourful German Design,"Cool Scandinavian tones bring Nordic serenity to your dining experience with this elegant dinner candle set. Remember captures Oslo's understated sophistication in a palette that's calm yet characterful, lending quiet beauty to any occasion.",https://www.homeandverse.co.uk/?product=SK20,https://cdn.appdmbrands.com/products/SK20.jpg,in_stock,14.90 GBP,Remember,4260608099226,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance,adult,unisex,Multicolour,,0.3 kg
SK29,Remember Dinner Candle Set 'Paris' - Colourful German Design,"Romantic and refined, this dinner candle set captures the timeless allure of the French capital. Remember's signature colour expertise delivers a palette that feels both classically Parisian and delightfully contemporary.",https://www.homeandverse.co.uk/?product=SK29,https://cdn.appdmbrands.com/products/SK29.jpg,in_stock,9.90 GBP,Remember,4260479651615,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance,adult,unisex,Multicolour,,0.3 kg
SK27,Remember Dinner Candle Set 'Vienna' - Colourful German Design,Imperial elegance meets contemporary colour in this refined dinner candle set inspired by Austria's majestic capital. Remember brings Viennese grandeur to your gatherings with a palette that's both regal and refreshingly modern.,https://www.homeandverse.co.uk/?product=SK27,https://cdn.appdmbrands.com/products/SK27.jpg,in_stock,9.95 GBP,Remember,4260479651592,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance,adult,unisex,Red,,0.3 kg
GL21,"Remember Drinking glasses Dots, set of 4 No. 2 - Colourful German Design","Cheerful polka dots dance across this set of four drinking glasses, bringing Remember's signature playfulness to every sip. German design meets everyday joy in a collection that transforms casual drinks into colourful celebrations.",https://www.homeandverse.co.uk/?product=GL21,https://cdn.appdmbrands.com/products/GL21.jpg,in_stock,39.95 GBP,Remember,4260479651493,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,Multicolour,Glass,0.3 kg
GL20,"Remember Drinking glasses Dots, set of 4 No.1 - Colourful German Design",Make every beverage a moment of joy with these delightfully dotted drinking glasses from German design house Remember. Four unique colour combinations in the set ensure no two guests ever confuse their glass.,https://www.homeandverse.co.uk/?product=GL20,https://cdn.appdmbrands.com/products/GL20.jpg,in_stock,39.95 GBP,Remember,4260479651486,yes,new,Home & Garden > Lighting > Lamps,Home & Garden > Home Decor > Tableware,adult,unisex,Multicolour,Glass,0.3 kg
GL11,"Remember Drinking glasses ocean, set of 2 - Colourful German Design","Deep ocean blues swirl through this stunning pair of drinking glasses, capturing the movement of Mediterranean waves. Remember's German craftsmanship transforms everyday glassware into conversation-starting art pieces.",https://www.homeandverse.co.uk/?product=GL11,https://cdn.appdmbrands.com/products/GL11.jpg,in_stock,24.95 GBP,Remember,4260479650106,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,Blue,Glass,0.3 kg
GL10,"Remember Drinking glasses, set of 2 - Colourful German Design","Vibrant colour brings Remember's signature playfulness to these elegant drinking glasses, designed to make everyday moments feel special. German design excellence meets bold self-expression in a versatile pair that works from morning juice to evening cocktails.",https://www.homeandverse.co.uk/?product=GL10,https://cdn.appdmbrands.com/products/GL10.jpg,in_stock,24.90 GBP,Remember,4260608096355,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,Multicolour,Glass,0.3 kg
17477,Räder Easter bread basket - German Easter Decoration,"Delicate German porcelain meets springtime charm in this beautifully crafted bread basket from Räder. Poetic design details transform Easter breakfast into a moment of quiet magic, creating treasured traditions around the table.",https://www.homeandverse.co.uk/?product=17477,https://cdn.appdmbrands.com/products/17477.jpg,in_stock,24.95 GBP,Räder,4045289174772,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Home Décor,adult,unisex,Red,Porcelain,0.3 kg
17462,Räder Easteregg Set of 4 - German Easter Decoration,Four exquisitely crafted porcelain eggs bring Räder's signature poetic touch to your Easter celebrations. Delicate German craftsmanship creates heirloom-quality decorations that add atmospheric beauty to spring tablescapes and seasonal displays.,https://www.homeandverse.co.uk/?product=17462,https://cdn.appdmbrands.com/products/17462.jpg,in_stock,21.95 GBP,Räder,4045289174628,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Home Décor,adult,unisex,White,Porcelain,0.3 kg
EK01,"Remember Egg candle set Eddy, set of 6 - Colourful German Design","Six pastel egg-shaped candles bring whimsical charm to Easter tablescapes and spring celebrations. Remember's Eddy set showcases their playful approach to German design, offering a sweet, colourful twist on seasonal decorating.",https://www.homeandverse.co.uk/?product=EK01,https://cdn.appdmbrands.com/products/EK01.jpg,in_stock,19.90 GBP,Remember,4260479652148,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance,adult,unisex,Multicolour,,0.3 kg
EM21,Remember Espresso cup + saucer 'Havanna' - Colourful German Design,"Havanna brings Cuban flair to your espresso ritual with Remember's signature bold patterning. Crafted in Germany, this vibrant cup and saucer set transforms your morning coffee into a joyful celebration of colour and design.",https://www.homeandverse.co.uk/?product=EM21,https://cdn.appdmbrands.com/products/EM21.jpg,in_stock,14.90 GBP,Remember,4260479650878,yes,new,Home & Garden > Kitchen & Dining > Tableware > Serveware,Home & Garden > Home Decor > Gifts > Tableware,adult,unisex,Multicolour,,0.3 kg
EM20,Remember Espresso cup + saucer 'Solena' - Colourful German Design,"Sun-drenched warmth radiates from every sip with Solena's bold, joyful design. Remember's German craftmanship meets Mediterranean spirit in this striking espresso cup and saucer, bringing colour and personality to your coffee moments.",https://www.homeandverse.co.uk/?product=EM20,https://cdn.appdmbrands.com/products/EM20.jpg,in_stock,14.90 GBP,Remember,4260608099745,yes,new,Home & Garden > Kitchen & Dining > Tableware > Serveware,Home & Garden > Home Decor > Gifts > Tableware,adult,unisex,Multicolour,,0.3 kg
EM23,Remember Espresso cup + saucer 'Sushi' - Colourful German Design,"Whimsical and wonderfully unexpected, this espresso set brings playful Japanese-inspired design to your coffee ritual. Remember's bold German aesthetic shines through vibrant patterns that make every espresso feel like a small celebration.",https://www.homeandverse.co.uk/?product=EM23,https://cdn.appdmbrands.com/products/EM23.jpg,in_stock,14.90 GBP,Remember,4260479652858,yes,new,Home & Garden > Kitchen & Dining > Tableware > Serveware,Home & Garden > Home Decor > Gifts > Tableware,adult,unisex,Red,,0.3 kg
51491,Räder Espresso cup Rosaly - German Porcelain Cup,"Delicate floral touches grace this fine porcelain espresso cup, embodying Räder's gift for creating atmospheric moments. Rosaly brings a gentle, romantic sensibility to your daily coffee ritual, crafted with German precision.",https://www.homeandverse.co.uk/?product=51491,https://cdn.appdmbrands.com/products/51491.jpg,in_stock,19.99 GBP,Räder,4045289514912,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Gifts > Tableware,adult,unisex,White,Porcelain,0.25 kg
