id,title,description,link,image_link,availability,price,brand,gtin,condition,product_type,shipping_weight
51453,Cup Goldy | Räder,"Subtle golden touches grace this beautifully crafted porcelain cup from Räder. German artistry meets understated glamour, bringing a warm glow to your morning coffee or afternoon tea.",https://www.homeandverse.co.uk/?product=51453,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/51453.jpg",in_stock,24.95 GBP,Räder,4045289514530,new,Home & Garden > Home Decor > Tableware,0.5 kg
51481,Cup Serena | Räder,"Serene and sophisticated, this fine porcelain cup embodies Räder's gift for creating atmospheric everyday objects. German craftsmanship ensures each cup feels special, turning simple moments into quiet rituals.",https://www.homeandverse.co.uk/?product=51481,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/51481.jpg",in_stock,24.95 GBP,Räder,4045289514813,new,Home & Garden > Home Decor > Tableware,0.5 kg
51450,Cup Sunny | Räder,"Bright and cheerful, Sunny captures Räder's talent for infusing everyday objects with warmth and wonder. Fine German porcelain makes your morning coffee feel like a small celebration.",https://www.homeandverse.co.uk/?product=51450,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/51450.jpg",in_stock,24.95 GBP,Räder,4045289514509,new,Home & Garden > Home Decor > Tableware,0.5 kg
SK28,Dinner Candle Set 'Dublin' | Remember,Dublin brings the joy of colour to candlelit evenings with this vibrant dinner candle set. Remember's bold German design ensures your table setting sparks conversation before the first course arrives.,https://www.homeandverse.co.uk/?product=SK28,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SK28.jpg",in_stock,9.95 GBP,Remember,4260479651608,new,Home & Garden > Home Decor > Candles & Fragrance,0.5 kg
SK26,Dinner Candle Set 'Helsinki' | Remember,"Cool, contemporary tones distinguish this striking dinner candle set from Remember. Helsinki brings Scandinavian-inspired colour to your tablescape with that signature German boldness and quality.",https://www.homeandverse.co.uk/?product=SK26,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SK26.jpg",in_stock,9.95 GBP,Remember,4260479651585,new,Home & Garden > Home Decor > Candles & Fragrance,0.5 kg
SK30,Dinner Candle Set 'Osaka' | Remember,"Drawing inspiration from Japan's harmonious blend of tradition and modernity, this dinner candle set offers an unexpected colour palette that captivates. Remember's playful German design sensibility meets Eastern elegance for a truly distinctive table setting.",https://www.homeandverse.co.uk/?product=SK30,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SK30.jpg",in_stock,14.95 GBP,Remember,4260479652902,new,Home & Garden > Home Decor > Candles & Fragrance,0.5 kg
SK20,Dinner Candle Set 'Oslo' | Remember,"Cool Scandinavian tones bring Nordic serenity to your dining experience with this elegant dinner candle set. Remember captures Oslo's understated sophistication in a palette that's calm yet characterful, lending quiet beauty to any occasion.",https://www.homeandverse.co.uk/?product=SK20,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SK20.jpg",in_stock,14.95 GBP,Remember,4260608099226,new,Home & Garden > Home Decor > Candles & Fragrance,0.5 kg
SK29,Dinner Candle Set 'Paris' | Remember,"Romantic and refined, this dinner candle set captures the timeless allure of the French capital. Remember's signature colour expertise delivers a palette that feels both classically Parisian and delightfully contemporary.",https://www.homeandverse.co.uk/?product=SK29,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SK29.jpg",in_stock,9.95 GBP,Remember,4260479651615,new,Home & Garden > Home Decor > Candles & Fragrance,0.5 kg
SK27,Dinner Candle Set 'Vienna' | Remember,Imperial elegance meets contemporary colour in this refined dinner candle set inspired by Austria's majestic capital. Remember brings Viennese grandeur to your gatherings with a palette that's both regal and refreshingly modern.,https://www.homeandverse.co.uk/?product=SK27,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SK27.jpg",in_stock,9.95 GBP,Remember,4260479651592,new,Home & Garden > Home Decor > Candles & Fragrance,0.5 kg
GL21,"Drinking glasses Dots, set of 4 No. 2 | Remember","Cheerful polka dots dance across this set of four drinking glasses, bringing Remember's signature playfulness to every sip. German design meets everyday joy in a collection that transforms casual drinks into colourful celebrations.",https://www.homeandverse.co.uk/?product=GL21,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/GL21.jpg",in_stock,39.95 GBP,Remember,4260479651493,new,Home & Garden > Home Decor > Tableware,0.5 kg
GL20,"Drinking glasses Dots, set of 4 No.1 | Remember",Make every beverage a moment of joy with these delightfully dotted drinking glasses from German design house Remember. Four unique colour combinations in the set ensure no two guests ever confuse their glass.,https://www.homeandverse.co.uk/?product=GL20,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/GL20.jpg",in_stock,39.95 GBP,Remember,4260479651486,new,Home & Garden > Home Decor > Tableware,0.5 kg
GL11,"Drinking glasses ocean, set of 2 | Remember","Deep ocean blues swirl through this stunning pair of drinking glasses, capturing the movement of Mediterranean waves. Remember's German craftsmanship transforms everyday glassware into conversation-starting art pieces.",https://www.homeandverse.co.uk/?product=GL11,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/GL11.jpg",in_stock,24.95 GBP,Remember,4260479650106,new,Home & Garden > Home Decor > Tableware,0.5 kg
GL10,"Drinking glasses, set of 2 | Remember","Vibrant colour brings Remember's signature playfulness to these elegant drinking glasses, designed to make everyday moments feel special. German design excellence meets bold self-expression in a versatile pair that works from morning juice to evening cocktails.",https://www.homeandverse.co.uk/?product=GL10,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/GL10.jpg",in_stock,24.95 GBP,Remember,4260608096355,new,Home & Garden > Home Decor > Tableware,0.5 kg
17477,Easter bread basket | Räder,"Delicate German porcelain meets springtime charm in this beautifully crafted bread basket from Räder. Poetic design details transform Easter breakfast into a moment of quiet magic, creating treasured traditions around the table.",https://www.homeandverse.co.uk/?product=17477,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17477.jpg",in_stock,24.95 GBP,Räder,4045289174772,new,Home & Garden > Home Decor > Home Décor,0.5 kg
17462,Easteregg Set of 4 | Räder,Four exquisitely crafted porcelain eggs bring Räder's signature poetic touch to your Easter celebrations. Delicate German craftsmanship creates heirloom-quality decorations that add atmospheric beauty to spring tablescapes and seasonal displays.,https://www.homeandverse.co.uk/?product=17462,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17462.jpg",in_stock,21.95 GBP,Räder,4045289174628,new,Home & Garden > Home Decor > Home Décor,0.5 kg
EK01,"Egg candle set Eddy, set of 6 | Remember","Six pastel egg-shaped candles bring whimsical charm to Easter tablescapes and spring celebrations. Remember's Eddy set showcases their playful approach to German design, offering a sweet, colourful twist on seasonal decorating.",https://www.homeandverse.co.uk/?product=EK01,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/EK01.jpg",in_stock,19.95 GBP,Remember,4260479652148,new,Home & Garden > Home Decor > Candles & Fragrance,0.5 kg
EM21,Espresso cup + saucer 'Havanna' | Remember,"Havanna brings Cuban flair to your espresso ritual with Remember's signature bold patterning. Crafted in Germany, this vibrant cup and saucer set transforms your morning coffee into a joyful celebration of colour and design.",https://www.homeandverse.co.uk/?product=EM21,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/EM21.jpg",in_stock,14.95 GBP,Remember,4260479650878,new,Home & Garden > Home Decor > Gifts > Tableware,0.5 kg
EM20,Espresso cup + saucer 'Solena' | Remember,"Sun-drenched warmth radiates from every sip with Solena's bold, joyful design. Remember's German craftmanship meets Mediterranean spirit in this striking espresso cup and saucer, bringing colour and personality to your coffee moments.",https://www.homeandverse.co.uk/?product=EM20,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/EM20.jpg",in_stock,14.95 GBP,Remember,4260608099745,new,Home & Garden > Home Decor > Gifts > Tableware,0.5 kg
EM23,Espresso cup + saucer 'Sushi' | Remember,"Whimsical and wonderfully unexpected, this espresso set brings playful Japanese-inspired design to your coffee ritual. Remember's bold German aesthetic shines through vibrant patterns that make every espresso feel like a small celebration.",https://www.homeandverse.co.uk/?product=EM23,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/EM23.jpg",in_stock,14.95 GBP,Remember,4260479652858,new,Home & Garden > Home Decor > Gifts > Tableware,0.5 kg
51491,Espresso cup Rosaly | Räder,"Delicate floral touches grace this fine porcelain espresso cup, embodying Räder's gift for creating atmospheric moments. Rosaly brings a gentle, romantic sensibility to your daily coffee ritual, crafted with German precision.",https://www.homeandverse.co.uk/?product=51491,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/51491.jpg",in_stock,19.95 GBP,Räder,4045289514912,new,Home & Garden > Home Decor > Gifts > Tableware,0.5 kg
51567,"Espresso Cup Serena H:6cm Ut: Dia:8cm H:0,5cm | Räder","Standing 6cm tall with an 8cm saucer, Serena exemplifies Räder's mastery of fine porcelain. German craftsmanship meets poetic design in this graceful espresso cup that elevates everyday moments into something magical.",https://www.homeandverse.co.uk/?product=51567,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/51567.jpg",in_stock,19.95 GBP,Räder,4045289515674,new,Home & Garden > Home Decor > Gifts > Tableware,0.5 kg
ET04,"Etagere 'Ami', large | Remember","Ami makes a grand statement as a large tiered serving piece dressed in Remember's signature bold patterns. German-designed and unapologetically colourful, it transforms any gathering into a visual feast.",https://www.homeandverse.co.uk/?product=ET04,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/ET04.jpg",in_stock,59.95 GBP,Remember,4260479652162,new,Home & Garden > Home Decor > Home Décor > Tableware,0.5 kg
ET03,"Etagere 'Phil', small | Remember","Phil proves that small can be mighty with Remember's vibrant approach to the classic étagère. Compact yet eye-catching, this German-designed piece brings playful sophistication to afternoon tea or cocktail hour.",https://www.homeandverse.co.uk/?product=ET03,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/ET03.jpg",in_stock,49.95 GBP,Remember,4260479652155,new,Home & Garden > Home Decor > Home Décor > Tableware,0.5 kg
ET01,"Etagere 'Polina', small | Remember","Polina brings Remember's signature colour confidence to an elegant tiered display stand. Compact enough for intimate gatherings yet bold enough to command attention, this German-designed étagère celebrates joyful living.",https://www.homeandverse.co.uk/?product=ET01,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/ET01.jpg",in_stock,49.95 GBP,Remember,4260608098625,new,Home & Garden > Home Decor > Home Décor > Tableware,0.5 kg
EV07,Fan Flow 'aqua' portable | Remember,"Aqua tones bring refreshing style to staying cool with this portable fan from Remember. Bold German design meets practical function, proving that even everyday accessories deserve a touch of playful sophistication.",https://www.homeandverse.co.uk/?product=EV07,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/EV07.jpg",in_stock,29.95 GBP,Remember,4260608099882,new,Home & Garden > Home Decor > Gifts,0.5 kg
EV06,Fan Flow 'berry' portable | Remember,"Berry hues make a bold statement in this portable fan from Remember. German-designed with characteristic colour confidence, it brings joyful functionality to warm days wherever you go.",https://www.homeandverse.co.uk/?product=EV06,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/EV06.jpg",in_stock,29.95 GBP,Remember,4260608099875,new,Home & Garden > Home Decor > Gifts,0.5 kg
EV04,Fan Flow 'graphit' | Remember,Sleek graphite tones give this fan sophisticated presence while Remember's German engineering delivers reliable cooling. A stylish desk companion that proves functional objects can spark conversation too.,https://www.homeandverse.co.uk/?product=EV04,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/EV04.jpg",in_stock,29.95 GBP,Remember,4260608092876,new,Home & Garden > Home Decor > Gifts,0.5 kg
EV05,Fan Flow 'lime' portable | Remember,"Zesty lime energises this portable fan from Remember, bringing characteristic German boldness to everyday comfort. Compact and colourful, it's designed for those who believe even practical accessories should bring joy.",https://www.homeandverse.co.uk/?product=EV05,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/EV05.jpg",in_stock,29.95 GBP,Remember,4260608095808,new,Home & Garden > Home Decor > Gifts,0.5 kg
EV03,Fan Flow 'silver' | Remember,"Metallic silver adds sleek sophistication to Remember's signature playful approach. German-designed with an eye for bold detail, this fan brings cool comfort with considerable style.",https://www.homeandverse.co.uk/?product=EV03,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/EV03.jpg",in_stock,29.95 GBP,Remember,4260608092869,new,Home & Garden > Home Decor > Gifts,0.5 kg
18366,Flowers grit 6 Designs a 8 St�ck | Räder,"Delicate porcelain flowers in six charming designs bring Räder's poetic sensibility to decorative displays. German-crafted with ethereal beauty, these decorative elements add gentle, lasting blooms to any space.",https://www.homeandverse.co.uk/?product=18366,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/18366.jpg",in_stock,4.95 GBP,Räder,4045289183668,new,Home & Garden > Home Decor > Home Décor,0.5 kg
